poi_category,poi_lat,poi_lon
school,3.7804469497395203,101.02870982384373
school,3.7477435387281526,101.05654927191
school,3.7443682734863524,101.05586457917674
school,3.728263779818349,101.07388409063007
school,3.7320051039451134,101.44611631436574
school,3.026975219402835,101.76235570578505
school,3.3977546289935936,101.67195473868419
school,2.9725132865151798,101.65740402453635
school,3.2199306394382794,101.63076648758121
school,3.0137148491735806,101.75658949395508
school,3.2272175900490496,101.425185652956
school,3.22740146175854,101.42511273079978
school,3.227912084741922,101.42492933279243
school,2.96474764602835,101.78942661118215
school,2.9646449336597227,101.78812143094459
school,3.244769399496472,101.48054995930215
school,3.2058399826565847,101.43735732861435
school,2.9654617584030887,101.62536612409185
school,3.079355512940493,101.4865765539662
school,3.0724542470186136,101.48588270711295
school,2.823320312931105,101.53351546824824
school,2.8209600160496318,101.5289974097922
school,2.817183966874651,101.69894894724888
school,2.832584969968729,101.68540843060218
school,2.941105628369947,101.74906953528536
school,2.8875072428360435,101.7839332324813
school,2.960245191164936,101.73079505216482
school,2.912717128674451,101.73009743499303
school,2.984140527973198,101.76103179697799
school,2.903182705868719,101.7831289312253
school,2.9151423868805733,101.63757988280229
school,2.9399623284810703,101.76236302122129
school,2.9363237153919517,101.76653021536916
school,2.9461864428097386,101.76969539208821
school,2.946637443156999,101.77106335500335
school,2.9608405924361128,101.78224568786165
school,3.11519532814741,101.74301736695782
school,3.125972403837882,101.75206610668023
school,3.1231235124559014,101.7521263965746
school,2.9115145281097066,101.46964286535383
school,3.0221692650662253,101.25402994395428
school,3.022680352015745,101.25389023760272
school,3.0783751389848812,101.7590785636497
school,2.889884325479237,101.77535805024452
school,3.12405693102729,101.78049810950395
school,3.1244308135125367,101.77915246415759
school,3.1736228213066564,101.75879173570969
school,3.087774698351152,101.79022081519537
school,3.10282534277662,101.8041208457597
school,3.1125357029371865,101.81455591129185
school,3.1179851517665482,101.81679630758516
school,3.1305289691477145,101.75640447321963
school,3.169663097181289,101.7369939553717
school,3.172465037413923,101.7370942621742
school,3.333489164739025,101.41347993266592
school,3.3643779777030907,101.42093698644138
school,3.373775318850646,101.40866119527661
school,3.398904404995612,101.44015131657841
school,3.064613939173749,101.77609665363646
school,3.235747615957804,101.71296346558631
school,3.381147255925852,101.4000879850075
school,2.644841029111156,101.71692735466667
school,3.2473019049884195,101.72632082843329
school,3.247275412350136,101.72679421923235
school,3.1730418816921055,101.31482109287258
school,3.0815171,101.50978194999999
school,3.00500931909426,101.56509079324972
school,3.0061808686257323,101.56498206919909
school,3.1143697737194698,101.45348693873055
school,2.9483687272011654,101.84463855597242
school,3.3078402812218273,101.59844635380145
school,3.313815380028344,101.5824877984876
school,3.3006683842129965,101.58491557334312
school,3.3013332399785877,101.58972040145517
school,3.259635696838601,101.66177842632395
school,3.2088382374054487,101.50258951335779
school,3.3104238147071747,101.47295220569589
school,3.1748615900482915,101.54694794380336
school,3.1535840915443054,101.54386683625924
school,2.9806873116046053,101.77757298572548
school,3.010413582062511,101.41203189623097
school,3.3348903385806787,101.41543442511292
school,3.112603319188493,101.81369661562017
school,3.4076814028695854,101.31871729301169
school,3.1858212815604148,101.50572771466061
school,3.226856804487418,101.36958474108337
school,3.071598229010239,101.76952161287592
school,3.2192191858613377,101.43352589626569
school,3.163579749999999,101.74804815
school,2.9607063130432474,101.83879547061358
school,3.328694900000002,101.2513056
school,3.3555260361394494,101.25218190530663
school,3.447215087395773,101.45987012705261
school,3.3796592221886543,101.4048909626415
school,3.3058198053042585,101.34446663856681
school,3.2920654621636,101.2926915062519
school,3.2109941417681873,101.40117692105424
school,3.2091203576928624,101.3998793459088
school,3.397600142613,101.27607737948861
school,3.3857613360238425,101.26912368325742
school,3.3840794329585657,101.26902801406783
school,3.485349933216636,101.11653323594145
school,3.4820999417084977,101.11894592280329
school,3.469677618118778,101.17248584354441
school,3.4620526489828714,101.13809783773814
school,3.5104452659019163,101.1006675858632
school,3.428487491008464,101.15999846998511
school,3.421183550841858,101.16513126690663
school,3.421765175436175,101.16726552085767
school,3.4198733159736676,101.18646500385026
school,3.362396077467966,101.24430289446917
school,2.992992240928607,101.79494347936144
school,2.994109113151743,101.79517297634304
school,3.0144276884469194,101.44655682491134
school,3.3653495760090935,101.24949130014228
school,3.253754413264212,101.64654155170422
school,2.6778394866694177,101.51521009490904
school,3.3453665650792552,101.24233982196367
school,3.120824359844228,101.7560268692262
school,3.1231363988496685,101.77081872360915
school,3.1375388997318168,101.7857859230231
school,3.1389868806329537,101.78500775844827
school,3.4512851376395957,101.64305637454457
school,3.0040480706206627,101.8701859683397
school,3.117431393554857,101.76651658104046
school,3.4401778758215085,101.19733210016376
school,3.359136552764382,101.3019526742706
school,3.001518141744566,101.79121139898942
school,3.002047592284969,101.79055871497752
school,3.24673878026998,101.72647485931093
school,3.0305771106748964,101.4028218396748
school,3.1678026122208114,101.57434597126002
school,3.1678026122208114,101.57434597126002
school,3.027007650742867,101.5108034789659
school,3.0368203047901003,101.51912422044533
school,3.237156377783011,101.6488207582743
school,3.1743838166351384,101.73294110072803
school,2.902507404056736,101.63158726639155
school,2.8792617945189782,101.81197851019617
school,3.1148600291347526,101.58710867334776
school,2.950842597669739,101.84395836121841
school,3.1353960843364033,101.61335281839487
school,3.114684152557712,101.5801566059552
school,3.341302127823979,101.24325950754117
school,3.278103596211083,101.54509710568533
school,3.243631500420406,101.54149871025751
school,3.2315613547212965,101.69514706072223
school,3.2676333337697434,101.459090709663
school,3.430903129042768,101.4688031487341
school,3.2712420807175593,101.35237935784389
school,3.0556040579929475,101.58846648922288
school,3.2592842268302222,101.68687065483971
school,3.220366393126806,101.50306226473322
school,3.2819188226443896,101.37528053874678
school,3.28136,101.37639675000001
school,3.2244515908919964,101.71917690701926
school,2.8892187381799594,101.55032230637825
school,2.887006624982971,101.55165138196072
school,3.3881123801154436,101.22320733347662
school,3.4132674491663164,101.28207463122824
school,3.1747136105084794,101.54676362666427
school,2.9560369852756185,101.57650311024106
school,2.9695541230008624,101.82266057263257
school,2.9727231549219466,101.82440418021062
school,3.344878079761957,101.36616471658388
school,3.380028905032503,101.40414210280478
school,3.2381719601847507,101.64588411576815
school,2.949025273460859,101.61995160741843
school,3.592355092676571,101.60919357899999
school,3.17943409818435,101.54148280909587
school,3.2118808685010376,101.87112072751756
school,2.9113328999999997,101.40048014999996
school,3.3102003436425176,101.39315773866595
school,2.97309320310043,101.79405860029233
school,2.874715305578912,101.87064553345171
school,3.2980111777692076,101.29127612600767
school,3.5621088150049443,101.10612793222424
school,3.562816404505987,101.10564251068344
school,3.5924786871029277,101.09550282228548
school,3.620331364606479,101.08568486701493
school,3.6253105148440703,101.05307844536738
school,3.6255621253823436,101.0531325963095
school,3.661549781360912,101.0497270379128
school,3.6444597163158226,101.02537650121026
school,3.727613708392136,100.97864385226995
school,3.766722236930683,100.97580499214412
school,3.8412657475187872,100.89892462794188
school,3.8425603068889758,100.89480453219576
school,3.8127170359464877,100.89842064468516
school,3.77918711063593,100.88261595317579
school,3.7766174129060786,100.88280626864783
school,3.7912749848790983,100.85462224098455
school,3.815654725283603,100.84366020052688
school,3.8040915999999996,100.8454561
school,3.8042721365105274,100.84620432510276
school,3.823766134410555,100.88033807553813
school,3.835096797244902,100.84400828381712
school,3.798016045624459,100.82870344268629
school,3.164625810860899,101.7402131712536
school,3.4107998647337903,101.60111551182572
school,2.94110649935669,101.377137617389
school,2.9842415816882384,101.74487225653843
school,3.36202573065409,101.30780020727812
school,3.034228793518802,101.77165795098198
school,3.1484628097554372,101.74956165855922
school,3.140356976345025,101.74375880383566
school,3.616041759511916,101.42560779259902
school,3.6186859459091036,101.42222377803596
school,3.6198865838443277,101.425367822234
school,3.6194073917355425,101.42554563421396
school,2.751280696464957,101.73827924263081
school,3.061514735586241,101.75817429836827
school,2.858138144898172,101.44067951894051
school,2.8457279973248717,101.46066990366971
school,3.083162742949252,101.63269563147443
school,3.073088167185742,101.78214306406632
school,3.139417216954939,101.83627752633492
school,3.15063323257275,101.8384763679095
school,3.1658098964760466,101.88390716937137
school,3.102504203140736,101.80151233533647
school,3.1689118208255693,101.8509348936402
school,3.051058600334772,101.52311931245488
school,3.049170944513763,101.52014267297601
school,3.197108329133816,101.52828490016262
school,2.868913541602437,101.84551922032723
school,2.872009331337519,101.84508111333764
school,2.904829127802706,101.78461859570274
school,3.2190457500000007,101.56323905000002
school,3.0709607534050765,101.48671626037024
school,2.8921588346228972,101.762263555457
school,3.273807692146147,101.51316421474488
school,3.3301973547332664,101.52562572414348
school,3.3304936236762,101.52662355973034
school,3.2211344564285467,101.74020255008465
school,3.737488617699245,101.44507739819481
school,3.73870040017424,101.44408829661798
school,3.3322425818373382,101.27114975007629
school,3.35688942643356,101.32535856842138
school,3.1553081780099768,101.77716860095691
school,3.1561013185929276,101.77574199545954
school,3.1520267724132487,101.7704255193713
school,3.2276849287597984,101.69718707641599
school,3.248803317966622,101.66446229616311
school,3.0615131558138327,101.50684866053349
school,3.0337048025546953,101.53707518594403
school,3.08245648075983,101.49497430698021
school,3.3217423011539613,101.5372184992483
school,3.1250054709509927,101.74943662019993
school,2.9394602293558263,101.5656043813324
hospital,2.9956053,101.7880498
hospital,3.2094294,101.5621032
hospital,3.1084355,101.5953209
hospital,3.1846292,101.6077901
hospital,3.144605,101.4804334
hospital,3.1516563,101.5330745
hospital,3.0056942,101.4829892
hospital,3.0342092,101.4384398
hospital,3.0263859,101.4263106
hospital,3.047626,101.5873808
hospital,2.822678,101.5313989
hospital,3.0679973,101.4895388
hospital,3.0733684,101.4898829
hospital,3.0828727,101.5398691
hospital,2.9915544,101.7084232
hospital,2.974408,101.6780977
hospital,2.9609029,101.7539895
hospital,3.0749513,101.4860038
hospital,3.0749709,101.4965896
hospital,3.0745485,101.4860782
hospital,3.1207308,101.5896108
hospital,3.0831267,101.5396692
hospital,3.0811837,101.5397007
hospital,3.0829979,101.5396287
hospital,3.0829651,101.5398981
hospital,3.0816699,101.5399581
hospital,3.0681973,101.4906262
hospital,3.0686247,101.4904761
hospital,3.0684968,101.4904862
hospital,3.0685104,101.4905075
hospital,3.220412735769595,101.5847837481225
hospital,3.3441035610585637,101.25706024472953
hospital,3.093426424648774,101.64532193275842
hospital,3.1372908404927498,101.62776313678827
hospital,3.0915227458846997,101.6379606611403
hospital,3.243110299133343,101.64708895007216
hospital,3.2448194799252184,101.6505586978794
hospital,3.1129917494066848,101.63344855206128
hospital,3.1182706796944237,101.63772182770568
hospital,3.049134381140677,101.53517401734341
hospital,3.057499448775216,101.54099610861867
hospital,3.1061371131196918,101.63998927260421
hospital,3.0792323299563193,101.59382160646085
hospital,3.115484185313287,101.64054281492047
hospital,3.1600211574827233,101.75174058154285
hospital,2.9207316314779277,101.63136341546561
hospital,2.999910038091333,101.78587710316583
hospital,3.024555865467566,101.61572792077777
hospital,3.024031443877625,101.62251906438048
hospital,3.066187828032556,101.6084102429938
hospital,3.021044166628336,101.43940822813666
hospital,2.8033525950230604,101.4924681422651
hospital,3.1489488394398473,101.57856234344932
hospital,3.03964834478664,101.79511773178075
hospital,3.0100947524639228,101.43170122261922
hospital,3.040415384564155,101.44556118101606
hospital,3.2928374638939717,101.73093497505347
hospital,3.0714520820923124,101.52372306331942
hospital,2.9938653917451075,101.79277816466193
hospital,3.565384024310328,101.65289237854654
hospital,3.320780816430071,101.57902956617853
hospital,3.128121872560601,101.7639514486273
hospital,3.062315042648007,101.46330137216098
hospital,3.110077191854802,101.45273150680254
hospital,3.0768742974003964,101.55311960062218
hospital,3.0859221866413478,101.44659040012593
hospital,3.396081262174751,101.21702619981295
hospital,3.031404954429165,101.76262632546447
hospital,2.9854137240474583,101.6660984226978
hospital,3.2221891320271863,101.59146919034299
hospital,3.070755341222041,101.4898495612076
hospital,2.9599370499999997,101.75419504999998
hospital,2.9602320036128136,101.75365371325363
hospital,2.9970534897694714,101.5288649417566
hospital,3.071671443587018,101.52103626075962
hospital,3.1616408256225172,101.73967532068191
hospital,3.1277625529050157,101.75223803976547
hospital,3.150164946904806,101.59640643293677
hospital,3.2098570370329247,101.45098171416322
hospital,2.976746623213231,101.7205201336094
hospital,2.980383710132537,101.71805848264286
hospital,3.037441,101.52033114999999
hospital,3.032659828624942,101.53725697571873
hospital,2.953375424092323,101.577202513116
hospital,3.02880261809899,101.44071395003894
hospital,3.067031225223646,101.48921159724271
hospital,3.0649419745675908,101.48894055266597
hospital,3.069436621588714,101.4894841336851
hospital,3.0679540304650765,101.48982987442793
hospital,3.1145965976851246,101.56494449876573
hospital,2.9930417329413386,101.79835764666177
hospital,3.3173262624495607,101.53421869036681
clinic,2.9745475,101.8285914
clinic,3.0374837,101.5512356
clinic,3.0473734,101.527239
clinic,3.0643589,101.5392495
clinic,3.0641479,101.5384802
clinic,3.0672474,101.5616976
clinic,3.0742928,101.5619127
clinic,3.0828822,101.5398732
clinic,3.083099,101.5399263
clinic,2.992228,101.791313
clinic,3.2109854,101.5647612
clinic,2.9897608,101.8003072
clinic,3.0863315,101.6625546
clinic,3.0869217,101.663206
clinic,3.0869249,101.6486273
clinic,3.0951752,101.6513457
clinic,3.1010727,101.6410061
clinic,3.1103061,101.6356824
clinic,3.0986965,101.6461983
clinic,3.0861716,101.646799
clinic,3.014665,101.4407687
clinic,3.0667135,101.4894824
clinic,3.0635404,101.6479645
clinic,3.0638902,101.6482914
clinic,3.0640209,101.648413
clinic,3.0863436,101.6473668
clinic,3.2192224,101.5823132
clinic,3.3201567,101.5752313
clinic,3.3210939,101.5748799
clinic,3.1442756,101.4819676
clinic,3.0973392,101.6112042
clinic,3.0968906,101.6128991
clinic,3.1503963,101.5431101
clinic,3.0221852,101.6993595
clinic,3.2294775,101.4262624
clinic,3.2293703,101.426406
clinic,3.116009,101.5905078
clinic,2.9493777,101.7688908
clinic,3.045601,101.7397869
clinic,3.2384677,101.5372372
clinic,3.1461758,101.7562817
clinic,2.9012168,101.8122457
clinic,2.9318011,101.8572838
clinic,2.6658478,101.5512736
clinic,3.1717085,101.7509899
clinic,3.3400943,101.2494862
clinic,3.0033855,101.5386907
clinic,3.006666,101.5362553
clinic,3.005002,101.5370072
clinic,3.0049328,101.5371779
clinic,3.0051444,101.5355314
clinic,3.0039503,101.5374615
clinic,3.003228,101.5374159
clinic,3.0035108,101.5371668
clinic,2.9998699,101.5254901
clinic,3.0161146,101.5141147
clinic,3.0059844,101.483094
clinic,3.0253533,101.5430821
clinic,3.1487007,101.7442401
clinic,2.7845415,101.7508763
clinic,3.0415096,101.7916188
clinic,3.0404098,101.4345597
clinic,3.0285805,101.4282599
clinic,3.0289008,101.4287474
clinic,3.0268098,101.4278826
clinic,3.0258451,101.4284226
clinic,3.0270485,101.4285123
clinic,3.1682788,101.5326197
clinic,3.0303971,101.5728153
clinic,3.1030929,101.5283724
clinic,3.0085552,101.7376791
clinic,3.1114316,101.5861374
clinic,2.9847138,101.6185752
clinic,3.1462569,101.7515375
clinic,3.0469665,101.5903702
clinic,3.0468526,101.5900833
clinic,3.1113073,101.5864309
clinic,3.3283557,101.528023
clinic,3.3283392,101.5280961
clinic,3.0466709,101.6213499
clinic,3.0752359,101.6501806
clinic,3.0803184,101.637045
clinic,3.0800054,101.6370113
clinic,3.0801324,101.6370237
clinic,3.0462394,101.7394035
clinic,3.1126227,101.8160634
clinic,3.0748249,101.6355485
clinic,3.0750606,101.6512626
clinic,3.075026,101.6460107
clinic,3.0749079,101.6460139
clinic,3.0626719,101.6472112
clinic,3.04924,101.6469666
clinic,3.0258856,101.4806693
clinic,3.0862488,101.647828
clinic,3.0873725,101.6477263
clinic,3.0821828,101.6410233
clinic,3.0828596,101.6373142
clinic,3.0733937,101.6486677
clinic,3.0788988,101.6507021
clinic,2.8302333,101.6163785
clinic,2.8270129,101.6206626
clinic,2.8267359,101.6323121
clinic,3.1026825,101.5995926
clinic,3.1031187,101.5998554
clinic,3.1056573,101.5999166
clinic,3.0885705,101.615454
clinic,3.0885138,101.6175194
clinic,3.0866639,101.6212062
clinic,3.086633,101.6213954
clinic,3.0863181,101.6205375
clinic,3.0860955,101.6207695
clinic,2.856593,101.6805083
clinic,2.8576323,101.6801727
clinic,2.8593146,101.6818113
clinic,2.8598503,101.681792
clinic,2.8644492,101.6753071
clinic,2.8649704,101.6748198
clinic,2.8652683,101.6734425
clinic,2.879053,101.6657216
clinic,3.0885407,101.6530981
clinic,3.0997058,101.6464128
clinic,3.0999003,101.6462301
clinic,3.0999442,101.6461884
clinic,3.1004049,101.6413744
clinic,2.8224747,101.5309397
clinic,2.9414987,101.4562808
clinic,2.9259291,101.4753433
clinic,2.9142971,101.4747043
clinic,2.9122373,101.4877286
clinic,3.074268,101.6151835
clinic,3.0893445,101.5161386
clinic,3.0907785,101.5089859
clinic,3.0638081,101.6481369
clinic,3.0664694,101.6498931
clinic,3.0647236,101.6376486
clinic,3.0654471,101.6376685
clinic,3.058825,101.6406948
clinic,3.0604113,101.6408063
clinic,3.074243,101.6355601
clinic,3.0778421,101.6238863
clinic,3.078304,101.6250689
clinic,3.1101888,101.6358509
clinic,3.1116323,101.6338763
clinic,3.110993,101.6339192
clinic,3.1112241,101.6343804
clinic,3.0887171,101.6120428
clinic,3.0817728,101.5273434
clinic,3.0817129,101.5273818
clinic,3.0829583,101.6281063
clinic,2.9853933,101.780474
clinic,2.9957311,101.788434
clinic,2.99563,101.7883053
clinic,2.9905101,101.7672725
clinic,2.9773645,101.7947956
clinic,2.9773868,101.7953035
clinic,2.9676167,101.7753694
clinic,2.9794108,101.7712385
clinic,2.9783989,101.77268
clinic,2.9785156,101.7732888
clinic,3.4674551,101.6441089
clinic,3.4583647,101.6611023
clinic,2.6914672,101.7515498
clinic,2.9999228,101.5325652
clinic,3.0437551,101.6037056
clinic,2.985922,101.7803436
clinic,3.004326,101.5352026
clinic,3.2351258,101.4276629
clinic,3.1006571,101.4448729
clinic,3.588819,101.601607
clinic,3.1154754,101.6138528
clinic,3.0655425,101.577294
clinic,3.0506773,101.5377949
clinic,3.2388905,101.7002584
clinic,3.2354448,101.6983262
clinic,3.2354391,101.6977365
clinic,2.9431266,101.7460359
clinic,3.1435644,101.7765359
clinic,2.9149304,101.8623512
clinic,2.9305483,101.85801
clinic,3.1992386,101.5933884
clinic,3.1392825,101.7729684
clinic,2.9891296,101.7908205
clinic,3.1445762,101.4813191
clinic,2.9332609,101.5481191
clinic,3.0037418,101.5389758
clinic,2.9390066,101.7424937
clinic,3.0062344,101.5375608
clinic,3.3219362,101.2668924
clinic,3.3204019,101.2682444
clinic,3.7675064,100.9819377
clinic,2.8182599,101.6942121
clinic,2.8184417,101.694147
clinic,2.8185737,101.6941459
clinic,2.8207354,101.6941585
clinic,3.2107937,101.7513707
clinic,2.8133385,101.5053495
clinic,3.0894138,101.6208127
clinic,3.2381597,101.6998613
clinic,3.1428566,101.8371615
clinic,3.0705945,101.4123749
clinic,3.1014406,101.6060311
clinic,3.0692152,101.4117563
clinic,3.0428201,101.7065186
clinic,3.0408522,101.7073897
clinic,3.0473623,101.6445293
clinic,3.054642,101.7438513
clinic,3.0468349,101.7410014
clinic,3.0459554,101.74068
clinic,3.0454761,101.7404818
clinic,3.046066,101.7403669
clinic,3.2179251,101.714037
clinic,3.2180696,101.714617
clinic,3.2383499,101.6525209
clinic,3.2389985,101.6501075
clinic,3.2236772,101.63801
clinic,2.8091679,101.4968187
clinic,3.2373644,101.6998486
clinic,3.2351343,101.6982018
clinic,3.3765536,101.4096732
clinic,2.9259204,101.7780985
clinic,3.1513945,101.5925402
clinic,2.9439499,101.5421829
clinic,3.1206102,101.7628559
clinic,3.0781943,101.6085512
clinic,3.038936,101.7691959
clinic,3.136981,101.3741726
clinic,2.9955457,101.4458261
clinic,2.9967338,101.4452809
clinic,3.0072477,101.4358351
clinic,3.0231315,101.7757599
clinic,3.1504941,101.593717
clinic,3.0050705,101.3982033
clinic,3.0064837,101.5367185
clinic,3.2088503,101.7500498
clinic,3.3151175,101.5957945
clinic,3.3079886,101.5859095
clinic,3.0652642,101.451907
clinic,3.0509556,101.4474438
clinic,3.0502682,101.451537
clinic,3.314201,101.4100343
clinic,3.4238057,101.6281633
clinic,3.4172578,101.5774282
clinic,3.402577,101.5575913
clinic,3.3224355,101.5766649
clinic,3.3221342,101.5768379
clinic,3.1585937,101.5736809
clinic,3.1584973,101.5738741
clinic,2.9974783,101.4437014
clinic,3.1305397,101.4404921
clinic,3.0623121,101.5675912
clinic,3.3281355,101.5269519
clinic,3.1136531,101.6026831
clinic,3.2322513,101.4252047
clinic,3.1571081,101.5713975
clinic,3.1534653,101.7742351
clinic,3.2293019,101.4271966
clinic,3.0785403,101.5472311
clinic,2.9608575,101.7540691
clinic,2.9792636,101.5333173
clinic,2.9784832,101.5344127
clinic,2.979287,101.5323414
clinic,3.0243675,101.7168649
clinic,3.2347629,101.4277106
clinic,2.8842951,101.6177531
clinic,3.1609213,101.5132154
clinic,3.1087303,101.6230804
clinic,3.0212039,101.7049309
clinic,3.2014001,101.5570775
clinic,3.0131635,101.7516298
clinic,3.1334355,101.5533197
clinic,3.2316899,101.4511526
clinic,2.8560702,101.6702873
clinic,3.1466444,101.7519493
clinic,3.1457064,101.7520331
clinic,2.9932778,101.7602793
clinic,3.1398613,101.7573331
clinic,3.1944848,101.6068278
clinic,3.200865,101.485558
clinic,2.8957344,101.8697444
clinic,3.2020866,101.558265
clinic,3.2347308,101.4142582
clinic,3.2517667,101.686391
clinic,3.1921229,101.3151992
clinic,3.2385532,101.4456789
clinic,3.3246697,101.2637733
clinic,3.06088,101.7726885
clinic,2.9923526,101.6148769
clinic,3.2334499,101.4141944
clinic,3.2329215,101.4503882
clinic,3.2068245,101.4736292
clinic,3.2360027,101.4287357
clinic,3.2326815,101.4145792
clinic,3.2056593,101.4872983
clinic,3.4244352,101.1803546
clinic,3.2115059,101.561936
clinic,3.2270316,101.5577061
clinic,3.2178438,101.5227451
clinic,3.2424004,101.4751582
clinic,2.9493902,101.5267411
clinic,3.0568837,101.5772753
clinic,3.2012907,101.5568838
clinic,3.2412742,101.4327729
clinic,2.8251362,101.7049232
clinic,2.824739,101.7050664
clinic,2.8246704,101.7070311
clinic,2.8191028,101.6896232
clinic,2.8233943,101.692458
clinic,2.8247383,101.7056077
clinic,2.8211625,101.6941467
clinic,2.8216032,101.6941528
clinic,2.8211586,101.694531
clinic,2.8206165,101.6945292
clinic,2.8182465,101.6945319
clinic,2.8192735,101.6941534
clinic,3.1760453,101.5463357
clinic,2.8070806,101.6950565
clinic,3.1862448,101.5971011
clinic,3.1648086,101.5482535
clinic,2.8391207,101.7007576
clinic,3.2058055,101.4873744
clinic,3.2322117,101.4531844
clinic,3.1978883,101.594115
clinic,3.1972793,101.593896
clinic,3.1982239,101.5942142
clinic,3.1971841,101.5938649
clinic,3.1979764,101.5941325
clinic,3.1980282,101.5990707
clinic,3.2055718,101.4706579
clinic,3.0719941,101.5227724
clinic,3.1765199,101.5755311
clinic,3.2073614,101.4748515
clinic,3.2070749,101.4762402
clinic,3.2401595,101.4485307
clinic,3.2398128,101.4452673
clinic,3.3208175,101.2712289
clinic,2.9236335,101.6516172
clinic,3.2027651,101.4873741
clinic,2.9895321,101.4464008
clinic,3.0102828,101.4679481
clinic,2.8701887,101.6711944
clinic,3.1346125,101.7394393
clinic,2.8254264,101.692973
clinic,3.0991027,101.638354
clinic,3.2828924,101.4735171
clinic,3.2459066,101.7225254
clinic,3.2070464,101.4740775
clinic,3.2345239,101.4896666
clinic,3.2468965,101.4270781
clinic,3.1686173,101.4703753
clinic,3.2560767,101.3077743
clinic,3.1580957,101.6045656
clinic,3.2461749,101.4747762
clinic,3.2118257,101.4543469
clinic,2.8390414,101.6975747
clinic,2.8398287,101.697947
clinic,3.0789111,101.6512324
clinic,3.0484391,101.6220561
clinic,3.0474145,101.6220892
clinic,3.1639131,101.5140558
clinic,3.1617848,101.5129613
clinic,3.1626688,101.5122835
clinic,3.1760791,101.5480562
clinic,2.8272951,101.6927871
clinic,3.1725584,101.5351966
clinic,3.0651279,101.6097145
clinic,3.1345953,101.6242857
clinic,3.2439957,101.4251395
clinic,3.2447524,101.4256113
clinic,3.1945524,101.5670859
clinic,3.1786801,101.5477934
clinic,3.2451683,101.4260891
clinic,3.1760035,101.5484771
clinic,3.1620763,101.5818363
clinic,3.1592145,101.5953734
clinic,3.1556106,101.5953216
clinic,3.1556658,101.5953228
clinic,3.155556,101.5953342
clinic,3.2071588,101.7508057
clinic,2.8286219,101.7074131
clinic,3.1869598,101.525282
clinic,3.1870826,101.5252931
clinic,3.044655,101.5179559
clinic,3.0448848,101.5178963
clinic,3.160719,101.5126984
clinic,3.1850953,101.5273899
clinic,3.1606224,101.51341
clinic,3.18548,101.527386
clinic,3.0445939,101.5179809
clinic,3.0437365,101.5182507
clinic,3.1282328,101.6361186
clinic,3.176924,101.5482858
clinic,3.7636344,100.9836005
clinic,3.0811419,101.7659268
clinic,3.103323,101.6529432
clinic,2.9651103,101.7812506
clinic,2.9548048,101.7787673
clinic,2.9549173,101.7787394
clinic,2.9647267,101.7795628
clinic,2.9647288,101.7794319
clinic,2.9651267,101.7805821
clinic,2.9651593,101.7795757
clinic,2.9647305,101.7807605
clinic,3.0438079,101.6207619
clinic,3.0336117,101.6172278
clinic,3.0333794,101.6171794
clinic,2.9247413,101.6510817
clinic,2.9710988,101.7730484
clinic,2.9654954,101.7201625
clinic,2.9385215,101.7808591
clinic,3.2336213,101.413474
clinic,3.2327117,101.4535553
clinic,2.9929737,101.7845759
clinic,2.9791692,101.7895511
clinic,2.9637866,101.7520358
clinic,2.9639709,101.7523126
clinic,2.9642742,101.7542049
clinic,2.9631807,101.756322
clinic,2.9632078,101.7600481
clinic,2.8853951,101.7897816
clinic,2.9452249,101.7851793
clinic,2.9452798,101.7852061
clinic,3.0757664,101.5865904
clinic,2.9211731,101.6359701
clinic,2.9477246,101.6179293
clinic,2.9635516,101.761968
clinic,2.964097,101.7647586
clinic,2.9641291,101.7652081
clinic,3.1651501,101.6080043
clinic,3.0787789,101.6368815
clinic,3.0789095,101.6368932
clinic,2.8243633,101.6922427
clinic,2.8288126,101.7059824
clinic,3.2339978,101.6951739
clinic,3.2339424,101.6951775
clinic,3.0334547,101.6176651
clinic,2.8140525,101.5042264
clinic,3.2053662,101.4350641
clinic,2.800412,101.6566281
clinic,2.8006388,101.656374
clinic,3.0979544,101.8010631
clinic,2.9243302,101.4726596
clinic,3.1784843,101.5478436
clinic,3.128236,101.6343765
clinic,3.1540786,101.5933671
clinic,3.1544633,101.5922865
clinic,3.1777412,101.5480511
clinic,2.8857396,101.7909753
clinic,3.0267432,101.7331525
clinic,2.9730048,101.6581028
clinic,2.957224,101.7906601
clinic,3.0461832,101.6209416
clinic,3.013594,101.6962698
clinic,3.1137481,101.5853174
clinic,3.0213905,101.7051791
clinic,3.0215605,101.7054239
clinic,3.0220872,101.7060264
clinic,3.022308,101.70619
clinic,3.0224495,101.7062992
clinic,2.932659,101.4348653
clinic,2.9923296,101.61571
clinic,3.0227181,101.7065191
clinic,3.0236375,101.7072279
clinic,3.0454679,101.6204836
clinic,3.0443223,101.6198837
clinic,3.0399791,101.6184779
clinic,3.0343571,101.6173986
clinic,3.2319165,101.4530188
clinic,3.3347039,101.5185193
clinic,3.1194872,101.5979942
clinic,3.1196699,101.5978421
clinic,3.0815221,101.5605305
clinic,3.7235025,101.4249107
clinic,3.0686848,101.4909205
clinic,3.0075789,101.5992159
clinic,3.0075933,101.5991573
clinic,3.0076387,101.5989876
clinic,3.0076687,101.5988729
clinic,3.0134662,101.6968538
clinic,3.0771848,101.5878084
clinic,3.07713,101.5866535
clinic,3.0815307,101.5879465
clinic,3.0815604,101.5873418
clinic,3.0332666,101.5788784
